X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
398944.430200003,137708.530000001,26032548,2026/03/12 18:53:46+00,2026/03/12 16:00:00+00,2026/03/12 17:40:00+00,N STREET NW AND 1ST STREET NW,THEFT F/AUTO,OTHERS,DAY,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,,398944.43023697,137708.53001322,38.9072351319,-77.0121700462,924117360,
400914.780000001,132646.039999999,26025116,2026/02/25 17:14:24+00,2026/02/25 14:50:00+00,2026/02/25 16:30:00+00,1300 - 1387 BLOCK OF MORRIS ROAD SE,MOTOR VEHICLE THEFT,OTHERS,DAY,8,8A,7,701,Cluster 28,007503 2,007503,Precinct 114,,400914.78,132646.04,38.861630441,-76.989459909,924117431,
399468.409999996,141839.129999999,26029518,2026/03/06 20:08:15+00,2026/03/06 17:36:00+00,2026/03/06 19:30:00+00,80 - 99 BLOCK OF WEBSTER STREET NE,ASSAULT W/DANGEROUS WEAPON,GUN,EVENING,5,5A,4,405,Cluster 19,009510 2,009510,Precinct 44,,399468.41,141839.13,38.9444453537,-77.0061320927,924117432,
396019.649999999,138306.030000001,26030333,2026/03/08 08:26:10+00,2026/03/08 07:15:00+00,2026/03/08 07:20:00+00,2002 - 2099 BLOCK OF R STREET NW,ROBBERY,GUN,MIDNIGHT,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,,396019.65,138306.03,38.912609237,-77.0458943567,924117433,
393103.350000001,139650.370000001,26030405,2026/03/08 15:26:03+00,2026/03/08 12:46:00+00,2026/03/08 13:51:00+00,3900 - 4099 BLOCK OF EDMUNDS STREET NW,MOTOR VEHICLE THEFT,OTHERS,DAY,3,3B,2,204,Cluster 14,000702 1,000702,Precinct 11,,393103.35,139650.37,38.924701442,-77.0795334617,924117434,
399283.030000001,129409.949999999,26003888,2026/01/09 18:44:27+00,2026/01/09 18:00:00+00,2026/01/09 18:10:00+00,3846 - 3999 BLOCK OF SOUTH CAPITOL STREET,THEFT/OTHER,OTHERS,DAY,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,,399283.03,129409.95,38.8324785022,-77.0082575523,924117489,
396746.969999999,137976.41,26004380,2026/01/10 16:29:18+00,2026/01/10 16:05:00+00,2026/01/10 16:10:00+00,1600 - 1699 BLOCK OF P STREET NW,THEFT/OTHER,OTHERS,DAY,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,,396746.97,137976.41,38.9096429011,-77.0375066283,924117490,
400846.359999999,135397.829999998,26000657,2026/01/02 22:52:09+00,2026/01/02 19:45:00+00,2026/01/02 20:52:00+00,226 - 255 BLOCK OF 12TH STREET SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,,400846.36,135397.83,38.8864197327,-76.9902448558,924117681,
397892.469999999,139792.539999999,26006432,2026/01/14 20:51:39+00,2026/01/08 03:00:00+00,2026/01/14 20:51:00+00,700 - 999 BLOCK OF GIRARD STREET NW,ROBBERY,OTHERS,EVENING,1,1E,3,304,Cluster 2,003500 1,003500,Precinct 37,,397892.47,139792.54,38.9260066907,-77.0243048735,924117687,
397522.68,146343.739999998,26007163,2026/01/16 10:29:27+00,2026/01/16 09:20:00+00,,7800 - 7899 BLOCK OF 12TH STREET NW,ROBBERY,OTHERS,MIDNIGHT,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,,397522.68,146343.74,38.9850206639,-77.0285931023,924117688,
398151.32,140977.170000002,26008309,2026/01/18 20:15:33+00,2026/01/16 23:00:00+00,2026/01/18 20:16:00+00,3644 - 3699 BLOCK OF WARDER STREET NW,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,1,1E,4,409,Cluster 2,003200 1,003200,Precinct 43,,398151.32,140977.17,38.9366787833,-77.0213229036,924117689,
397577.630000003,143785.940000001,26011269,2026/01/25 07:17:11+00,2026/01/24 22:00:00+00,2026/01/25 00:00:00+00,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,MIDNIGHT,4,4B,4,402,Cluster 17,001901 1,001901,Precinct 58,,397577.63,143785.94,38.9619795615,-77.0279498335,924117690,
398010.079999998,138818.940000001,26012679,2026/01/29 18:15:51+00,2026/01/29 16:18:00+00,2026/01/29 17:00:00+00,2000 - 2099 BLOCK OF 8TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,,398010.08,138818.94,38.917236462,-77.0229457261,924117691,
395499.25,139592.960000001,26013984,2026/02/01 16:43:58+00,2026/02/01 16:21:00+00,2026/02/01 16:25:00+00,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,DAY,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,,395499.25,139592.96,38.9241998122,-77.0519031245,924117692,
402901.711400002,131166.940200001,26014729,2026/02/03 08:02:53+00,2026/02/03 05:22:00+00,2026/02/03 07:29:00+00,2500 - 2999 BLOCK OF SOUTHERN AVENUE SE,ROBBERY,OTHERS,MIDNIGHT,8,8B,7,702,Cluster 36,007408 1,007408,Precinct 115,,402901.711424646,131166.940183154,38.8483017663,-76.966572736,924117693,
400033.719999999,128396.300000001,26017272,2026/02/08 16:40:13+00,2026/02/06 18:30:00+00,2026/02/06 20:00:00+00,4600 - 4699 BLOCK OF 6TH STREET SE,THEFT F/AUTO,OTHERS,DAY,8,8E,7,708,Cluster 39,009811 1,009811,Precinct 125,,400033.72,128396.3,38.8233473605,-76.9996116866,924117694,
396840.460000001,141282.039999999,26017907,2026/02/10 00:35:36+00,2026/02/07 00:30:00+00,2026/02/09 13:12:00+00,3900 - 3999 BLOCK OF 16TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,4,4E,4,404,Cluster 18,002600 1,002600,Precinct 47,,396840.46,141282.04,38.9394214058,-77.0364439273,924117695,
397700.460000001,136611.23,26019841,2026/02/14 00:26:07+00,2026/02/14 00:15:00+00,2026/02/14 00:18:00+00,1000 - 1099 BLOCK OF F STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397700.46,136611.23,38.8973478904,-77.0265085554,924117696,
398827.899999999,137118.190000001,26033077,2026/03/13 21:34:15+00,2026/03/13 20:30:00+00,2026/03/13 21:00:00+00,900 - 999 BLOCK OF NEW JERSEY AVENUE NW,THEFT/OTHER,OTHERS,EVENING,6,6E,1,102,Cluster 8,004702 1,004702,Precinct 1,,398827.9,137118.19,38.9019169943,-77.013512558,924117710,
397265.439999998,144326.699999999,26033369,2026/03/14 16:51:47+00,2026/03/14 10:42:00+00,2026/03/14 12:15:00+00,1300 - 1399 BLOCK OF SOMERSET PLACE NW,MOTOR VEHICLE THEFT,OTHERS,DAY,4,4A,4,402,Cluster 17,001804 3,001804,Precinct 60,,397265.44,144326.7,38.9668499453,-77.0315541062,924117711,
400840.659999996,139142.940000001,26034148,2026/03/16 01:03:39+00,2026/03/16 00:13:00+00,2026/03/16 00:38:00+00,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,,400840.66,139142.94,38.9201570109,-76.9903059701,924117712,
398758.710000001,145213.059999999,26034463,2026/03/16 18:02:29+00,2026/03/16 17:30:00+00,2026/03/16 17:34:00+00,100 - 199 BLOCK OF CARROLL STREET NW,THEFT/OTHER,OTHERS,DAY,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,,398758.71,145213.06,38.9748378665,-77.014324859,924117713,
405127.159999996,137046.300000001,26034684,2026/03/17 04:32:58+00,2026/03/17 04:21:00+00,,4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,7,7C,6,602,Cluster 31,007809 2,007809,Precinct 94,,405127.16,137046.3,38.9012552122,-76.9408920666,924117714,
397642.700000003,140935.359999999,26034888,2026/03/17 17:39:13+00,2026/03/15 16:00:00+00,2026/03/17 17:34:00+00,3700 - 3769 BLOCK OF 10TH STREET NW,THEFT/OTHER,OTHERS,DAY,4,4C,4,404,Cluster 18,002503 2,002503,Precinct 49,,397642.7,140935.36,38.9363009289,-77.0271892455,924117715,
394973.729999997,145435.52,26023150,2026/02/21 01:09:06+00,2026/02/17 19:00:00+00,2026/02/17 19:30:00+00,6651 - 6699 BLOCK OF 32ND STREET NW,THEFT F/AUTO,OTHERS,EVENING,4,3/4G,2,201,Cluster 10,001500 4,001500,Precinct 51,,394973.73,145435.52,38.9768283292,-77.0580062877,924117863,
401560.340000004,137150.530000001,26025355,2026/02/26 01:41:17+00,2026/02/26 00:19:00+00,2026/02/26 01:15:00+00,900 - 999 BLOCK OF BLADENSBURG ROAD NE,THEFT/OTHER,OTHERS,EVENING,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,,401560.34,137150.53,38.902207721,-76.9820115427,924117864,
407013.5638,136659.110300001,26027949,2026/03/03 14:10:45+00,2026/03/03 12:54:00+00,,600 - 699 BLOCK OF 57TH STREET NE,ASSAULT W/DANGEROUS WEAPON,GUN,DAY,7,7C,6,608,Cluster 31,007807 1,007807,Precinct 95,,407013.563844462,136659.11033225,38.8977542429,-76.9191488183,924117865,
399272.369999997,136594.949999999,26028200,2026/03/03 23:20:26+00,2026/02/27 15:50:00+00,2026/02/27 16:00:00+00,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,THEFT/OTHER,OTHERS,EVENING,6,6C,1,102,Cluster 25,010603 1,010603,Precinct 144,CAPITOL HILL,399272.37,136594.95,38.8972039407,-77.0083879302,924117866,
397162.490000002,141258.390000001,26030225,2026/03/08 04:11:52+00,2026/03/08 01:43:00+00,2026/03/08 01:49:00+00,3900 - 3999 BLOCK OF 14TH STREET NW,ASSAULT W/DANGEROUS WEAPON,OTHERS,MIDNIGHT,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,,397162.49,141258.39,38.9392094588,-77.0327293531,924117867,
399283.030000001,129409.949999999,26031769,2026/03/11 05:08:16+00,2026/03/11 04:19:00+00,2026/03/11 05:08:00+00,3846 - 3999 BLOCK OF SOUTH CAPITOL STREET,THEFT/OTHER,OTHERS,MIDNIGHT,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,,399283.03,129409.95,38.8324785022,-77.0082575523,924117868,
406189.5559,137202.691,26034123,2026/03/16 00:24:31+00,2026/03/15 23:22:00+00,2026/03/16 00:08:00+00,4900 - 5199 BLOCK OF JUST STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7C,6,608,Cluster 31,007809 1,007809,Precinct 94,,406189.555939697,137202.690972755,38.9026571985,-76.9286429402,924117869,
402467.605300002,133380.636100002,26035684,2026/03/19 06:15:13+00,2026/03/19 00:00:00+00,2026/03/19 00:30:00+00,2400 - 2499 BLOCK OF S STREET SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8A,6,607,Cluster 34,007605 4,007605,Precinct 112,,402467.605344243,133380.636057208,38.8682449997,-76.971565627,924117870,
398055.899999999,138735.949999999,26006323,2026/01/14 16:41:57+00,2025/12/31 05:00:00+00,2026/01/01 13:30:00+00,700 - 799 BLOCK OF FLORIDA AVENUE NW,THEFT/OTHER,OTHERS,DAY,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,,398055.9,138735.95,38.9164889632,-77.0224171416,924117921,
396326.170000002,139306.489999998,26008162,2026/01/18 09:47:34+00,2026/01/18 08:54:00+00,2026/01/18 09:40:00+00,2400 - 2499 BLOCK OF 18TH STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1C,3,303,Cluster 1,004002 1,004002,Precinct 25,ADAMS MORGAN,396326.17,139306.49,38.921623045,-77.0423654641,924117922,
397162.060000002,140182.43,26011023,2026/01/24 17:18:41+00,2026/01/23 13:20:00+00,2026/01/23 13:40:00+00,3100 - 3299 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,397162.06,140182.43,38.9295168861,-77.0327298633,924117923,
397374.57,140361.210000001,26011486,2026/01/25 22:37:00+00,2026/01/24 00:00:00+00,2026/01/24 02:00:00+00,1300 - 1331 BLOCK OF PARK ROAD NW,THEFT F/AUTO,OTHERS,EVENING,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,,397374.57,140361.21,38.931128052,-77.030279677,924117924,
397330.130000003,138792.899999999,26012778,2026/01/29 20:37:42+00,2026/01/29 20:14:00+00,2026/01/29 20:17:00+00,1300 - 1399 BLOCK OF U STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,,397330.13,138792.9,38.9170000824,-77.0307861136,924117925,
400812.380000003,132461.25,26013908,2026/02/01 10:48:25+00,2026/02/01 09:42:00+00,2026/02/01 10:48:00+00,2630 - 2699 BLOCK OF BOWEN ROAD SE,ASSAULT W/DANGEROUS WEAPON,KNIFE,MIDNIGHT,8,8B,7,703,Cluster 37,007407 3,007407,Precinct 119,,400812.38,132461.25,38.8599658757,-76.9906399797,924117926,
393846.990000002,142422.949999999,26014303,2026/02/02 15:20:19+00,2026/02/01 17:00:00+00,2026/02/02 13:48:00+00,3600 - 3699 BLOCK OF BRANDYWINE STREET NW,MOTOR VEHICLE THEFT,OTHERS,DAY,3,3F,2,203,Cluster 12,001200 2,001200,Precinct 33,,393846.99,142422.95,38.9496831788,-77.0709825311,924117927,
400232.916299999,135255.095600002,26018076,2026/02/10 14:12:31+00,2026/02/10 13:49:00+00,2026/02/10 13:49:00+00,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,CAPITOL HILL,400232.916286169,135255.095578947,38.8851343032,-76.9973154556,924117928,
399950.719999999,138595.829999998,26019577,2026/02/13 17:16:05+00,2026/02/13 14:26:00+00,2026/02/13 16:36:00+00,1830 - 1899 BLOCK OF 4TH STREET NE,THEFT/OTHER,OTHERS,DAY,5,5F,5,502,Cluster 21,008702 3,008702,Precinct 75,,399950.72,138595.83,38.9152288645,-77.0005682307,924117929,
392567.460000001,140507.329999998,26021326,2026/02/17 12:46:09+00,2026/02/17 09:50:00+00,2026/02/17 10:00:00+00,4300 - 4399 BLOCK OF LOWELL STREET NW,ROBBERY,GUN,DAY,3,3D,2,205,Cluster 13,000804 3,000804,Precinct 10,,392567.46,140507.33,38.9324168318,-77.0857227224,924117930,
397396.020000003,134955.899999999,26021756,2026/02/18 06:03:47+00,2026/02/18 00:30:00+00,2026/02/18 01:00:00+00,1140 - 1299 BLOCK OF MAINE AVENUE SW,ROBBERY,OTHERS,MIDNIGHT,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,SOUTHWEST,397396.02,134955.9,38.8824352093,-77.0300117943,924117931,
403187.479999997,139684.18,26023843,2026/02/22 15:30:11+00,2026/02/22 15:25:00+00,2026/02/22 15:27:00+00,3100 - 3199 BLOCK OF APPLE ROAD NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 24,009000 1,009000,Precinct 139,,403187.48,139684.18,38.9250272958,-76.9632412183,924117932,
397830.82,145409.609999999,26021839,2026/02/18 15:31:39+00,2026/02/17 21:30:00+00,2026/02/18 14:15:00+00,800 - 899 BLOCK OF DOGWOOD STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4B,4,401,Cluster 17,010300 3,010300,Precinct 63,,397830.82,145409.61,38.9766066319,-77.0250336096,924117946,
400428.07,141208.48,26022298,2026/02/19 09:28:36+00,2026/02/18 01:00:00+00,,3900 - 3999 BLOCK OF 7TH STREET NE,SEX ABUSE,OTHERS,MIDNIGHT,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,,400428.07,141208.48,38.9387643328,-76.9950624433,924117947,
396964.32,137650.52,26017323,2026/02/08 18:47:53+00,2026/01/23 01:00:00+00,2026/02/06 21:30:00+00,1500 - 1549 BLOCK OF MASSACHUSETTS AVENUE NW,THEFT F/AUTO,OTHERS,DAY,2,2C,2,208,Cluster 6,010100 1,010100,Precinct 17,DOWNTOWN,396964.32,137650.52,38.9067079493,-77.0349991964,924117956,
402835.479999997,139007.07,26018136,2026/02/10 16:36:35+00,2026/02/10 02:30:00+00,2026/02/10 03:45:00+00,2300 - 3099 BLOCK OF V STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,,402835.48,139007.07,38.9189288774,-76.9673033629,924117957,
395766.060000002,137407.120000001,26018620,2026/02/11 19:08:40+00,2026/02/06 22:21:00+00,2026/02/11 16:00:00+00,1100 - 1199 BLOCK OF 22ND STREET NW,THEFT/OTHER,OTHERS,DAY,2,2A,2,207,Cluster 5,005501 2,005501,Precinct 4,,395766.06,137407.12,38.9045103621,-77.0488127655,924117958,
396839.770000003,140889.359999999,26020040,2026/02/14 13:21:32+00,2026/02/14 12:05:00+00,2026/02/14 12:55:00+00,3517 - 3648 BLOCK OF 16TH STREET NW,BURGLARY,OTHERS,DAY,1,1D,3,302,Cluster 2,002704 2,002704,Precinct 40,,396839.77,140889.36,38.9358840261,-77.0364500776,924117959,
398036.93,139678.949999999,26020286,2026/02/14 23:44:42+00,2026/02/12 12:00:00+00,2026/02/12 16:00:00+00,2620 - 2711 BLOCK OF GEORGIA AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,1,1E,3,304,Cluster 2,003500 1,003500,Precinct 37,,398036.93,139678.95,38.9249837706,-77.0226385785,924117960,
396163.670000002,137783.539999999,26004109,2026/01/10 02:49:06+00,2026/01/08 00:35:00+00,2026/01/08 01:45:00+00,1900 - 1999 BLOCK OF SUNDERLAND PLACE NW,THEFT F/AUTO,OTHERS,EVENING,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 14,,396163.67,137783.54,38.9079031095,-77.0442308541,924118006,
397699.600000001,146051.379999999,26005750,2026/01/13 15:46:16+00,2026/01/13 14:40:00+00,2026/01/13 15:04:00+00,7600 - 7699 BLOCK OF GEORGIA AVENUE NW,THEFT F/AUTO,OTHERS,DAY,4,4B,4,401,Cluster 17,010300 2,010300,Precinct 63,,397699.6,146051.38,38.982387504,-77.0265501193,924118007,
396559.270000003,137255.039999999,26008649,2026/01/19 17:04:59+00,2026/01/19 15:56:00+00,2026/01/19 16:00:00+00,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396559.27,137255.04,38.9031438349,-77.0396671484,924118008,
399610.399999999,140102.239999998,26009049,2026/01/20 16:16:11+00,2026/01/20 14:14:00+00,2026/01/20 16:14:00+00,100 - 379 BLOCK OF MICHIGAN AVENUE NE,MOTOR VEHICLE THEFT,OTHERS,DAY,5,5E,4,405,Cluster 21,002302 2,002302,Precinct 44,,399610.4,140102.24,38.9287990063,-77.0044931979,924118009,
399272.369999997,136594.949999999,26009301,2026/01/21 00:52:56+00,2026/01/17 02:30:00+00,2026/01/19 15:30:00+00,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,THEFT/OTHER,OTHERS,EVENING,6,6C,1,102,Cluster 25,010603 1,010603,Precinct 144,CAPITOL HILL,399272.37,136594.95,38.8972039407,-77.0083879302,924118010,
397162.350000001,141051.25,26035944,2026/03/19 21:06:56+00,2026/03/19 19:23:00+00,2026/03/19 19:56:00+00,3700 - 3799 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,,397162.35,141051.25,38.9373434803,-77.0327301113,924118050,
397823.780000001,141376.73,26036477,2026/03/20 23:26:06+00,2026/03/20 19:13:00+00,2026/03/20 20:32:00+00,4000 - 4099 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,EVENING,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,,397823.78,141376.73,38.940277387,-77.0251020575,924118051,
399694.960299999,135301.3651,26421085,2026/03/19 12:16:37+00,2026/03/18 18:00:00+00,2026/03/18 19:00:00+00,300 - 399 BLOCK OF 2ND STREET SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,106,Cluster 26,006500 1,006500,Precinct 130,CAPITOL HILL,399694.96025367,135301.36514699,38.885551095,-77.0035158449,924118052,
399211.829400003,133997.845100001,26421279,2026/04/03 13:30:30+00,2026/03/23 12:00:00+00,2026/03/27 22:00:00+00,1300 - 1399 BLOCK OF SOUTH CAPITOL STREET,THEFT/OTHER,OTHERS,DAY,6,6D,1,105,Cluster 9,006400 1,006400,Precinct 127,,399211.829373221,133997.845113781,38.873808177,-77.0090828481,924118053,
395499.25,139592.960000001,26015055,2026/02/03 23:11:17+00,2026/02/03 21:15:00+00,2026/02/03 21:20:00+00,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,,395499.25,139592.96,38.9241998122,-77.0519031245,924118200,
400009.711999997,128664.473099999,26015728,2026/02/05 06:42:38+00,2026/02/05 05:36:00+00,,4230 - 4299 BLOCK OF 4TH STREET SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8E,7,706,Cluster 39,009811 1,009811,Precinct 125,,400009.711997962,128664.473076831,38.8257631909,-76.9998881546,924118201,
397694.829999998,146283.34,26016048,2026/02/06 00:00:35+00,2026/02/05 21:57:00+00,2026/02/05 22:44:00+00,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,EVENING,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,,397694.83,146283.34,38.9844770368,-77.0266059526,924118202,
397921.43,138592.890000001,26039030,2026/03/25 20:08:28+00,2026/03/23 01:00:00+00,2026/03/25 19:30:00+00,1820 - 1899 BLOCK OF 9TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,397921.43,138592.89,38.9151999234,-77.023967263,924118232,
399473.490000002,140732.859999999,26040160,2026/03/28 00:23:04+00,2026/03/27 21:59:00+00,2026/03/27 22:02:00+00,3000 - 4399 BLOCK OF NORTH CAPITOL STREET,THEFT F/AUTO,OTHERS,EVENING,5,5A,4,405,Cluster 21,002302 3,002302,Precinct 44,,399473.49,140732.86,38.9344797528,-77.0060726441,924118233,
397694.829999998,146283.34,26040975,2026/03/29 16:49:46+00,2026/03/29 16:29:00+00,2026/03/29 16:49:00+00,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,DAY,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,,397694.83,146283.34,38.9844770368,-77.0266059526,924118234,
397003.719999999,138387.859999999,26041034,2026/03/30 02:11:35+00,2026/03/29 18:53:00+00,2026/03/29 19:47:00+00,1700 - 1799 BLOCK OF 15TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,EVENING,2,2B,3,301,Cluster 6,005202 2,005202,Precinct 16,,397003.72,138387.86,38.913350295,-77.0345481602,924118235,
396326.170000002,139306.489999998,26041448,2026/03/30 16:12:48+00,2026/03/30 04:00:00+00,,2400 - 2499 BLOCK OF 18TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1C,3,303,Cluster 1,003802 1,003802,Precinct 24,ADAMS MORGAN,396326.17,139306.49,38.921623045,-77.0423654641,924118236,
396537.850000001,138223.350000001,26044145,2026/04/04 14:53:39+00,2026/04/04 12:57:00+00,2026/04/04 14:54:00+00,1700 - 1789 BLOCK OF CORCORAN STREET NW,THEFT/OTHER,OTHERS,DAY,2,2B,3,301,Cluster 6,005302 3,005302,Precinct 15,,396537.85,138223.35,38.9118666217,-77.0399189747,924118237,
396830.43,137253.620000001,26044215,2026/04/04 17:40:37+00,2026/04/04 17:14:00+00,,1000 - 1099 BLOCK OF 16TH STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,DOWNTOWN,396830.43,137253.62,38.9031320626,-77.0365410195,924118238,
400637.969999999,136855.890000001,26420054,2026/01/07 14:01:49+00,2026/01/05 16:00:00+00,2026/01/05 16:02:00+00,700 - 799 BLOCK OF 10TH STREET NE,THEFT/OTHER,OTHERS,DAY,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,,400637.97,136855.89,38.8995546521,-76.9926454047,924118239,
397330.130000003,138792.899999999,26420385,2026/01/24 17:17:07+00,2026/01/23 21:35:00+00,2026/01/23 23:35:00+00,1300 - 1399 BLOCK OF U STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,,397330.13,138792.9,38.9170000824,-77.0307861136,924118240,
399759.130000003,137362.34,26420441,2026/01/31 01:31:15+00,2026/01/30 05:30:00+00,2026/01/30 22:15:00+00,1100 - 1199 BLOCK OF CONGRESS STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,NOMA,399759.13,137362.34,38.9041171322,-77.0027769561,924118241,
404600.899899997,136168.3774,26035036,2026/03/17 23:33:13+00,2026/03/17 21:40:00+00,2026/03/17 23:16:00+00,300 - 499 BLOCK OF 40TH STREET NE,THEFT/OTHER,OTHERS,EVENING,7,7F,6,603,Cluster 32,009603 2,009603,Precinct 102,,404600.899906223,136168.377435795,38.8933494806,-76.9469648801,924118318,
394088.460000001,138708.719999999,26035679,2026/03/19 04:31:09+00,2026/03/19 03:47:00+00,2026/03/19 04:06:00+00,1851 - 2008 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,MIDNIGHT,2,2E,2,206,Cluster 4,000102 1,000102,Precinct 5,,394088.46,138708.72,38.9162259346,-77.0681648844,924118319,
403102.509999998,132317.850000001,26037227,2026/03/22 10:17:05+00,2026/03/22 02:30:00+00,2026/03/22 04:51:00+00,2601 - 2699 BLOCK OF 30TH STREET SE,THEFT F/AUTO,OTHERS,MIDNIGHT,7,7B,6,606,Cluster 35,007603 2,007603,Precinct 113,,403102.51,132317.85,38.8586689713,-76.9642543763,924118320,
406154.780000001,137824.649999999,26420609,2026/02/12 12:15:51+00,2026/02/11 18:00:00+00,2026/02/11 18:00:00+00,1300 - 1399 BLOCK OF EASTERN AVENUE NE,THEFT F/AUTO,OTHERS,DAY,7,7C,6,602,Cluster 31,007806 1,007806,Precinct 93,,406154.78,137824.65,38.9082602654,-76.9290382851,924118349,
398682.299999997,134716.489999998,26420832,2026/02/27 23:46:49+00,2026/02/27 17:01:00+00,2026/02/27 17:35:00+00,700 - 899 BLOCK OF 3RD STREET SW,THEFT/OTHER,OTHERS,EVENING,6,6D,1,103,Cluster 9,010500 2,010500,Precinct 128,SOUTHWEST,398682.3,134716.49,38.8802813797,-77.0151865019,924118350,
395499.25,139592.960000001,26009525,2026/01/21 15:45:12+00,2026/01/21 12:37:00+00,,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,DAY,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,,395499.25,139592.96,38.9241998122,-77.0519031245,924118358,
